t_unix_ns,t_unix_s,device_id,page,page_hex,page_name,speed_mps,distance_m,wheel_circumference_m
1773159408444358876,1773159408.4443588,18412,133,0x85,bike_speed,nan,1450.55126,2.20114
1773159408692164064,1773159408.6921642,18412,133,0x85,bike_speed,20.96713823255814,1452.7524,2.20114
1773159408939427842,1773159408.9394279,18412,133,0x85,bike_speed,21.130944,1454.95354,2.20114
1773159409187010440,1773159409.1870105,18412,133,0x85,bike_speed,nan,1454.95354,2.20114
1773159409434775296,1773159409.4347754,18412,5,0x05,bike_speed,21.695942502673798,1457.15468,2.20114
1773159409682807090,1773159409.682807,18412,5,0x05,bike_speed,21.02145724352332,1459.35582,2.20114
1773159409930922065,1773159409.930922,18412,5,0x05,bike_speed,nan,1459.35582,2.20114
1773159410178989722,1773159410.17899,18412,5,0x05,bike_speed,21.02145724352332,1461.5569600000001,2.20114
1773159410426233355,1773159410.4262333,18412,133,0x85,bike_speed,20.85933803598972,1463.7581,2.20114
1773159410673975325,1773159410.6739752,18412,133,0x85,bike_speed,nan,1463.7581,2.20114
1773159410921990786,1773159410.9219909,18412,133,0x85,bike_speed,20.752640654731458,1465.9592400000001,2.20114
1773159411169830451,1773159411.1698303,18412,133,0x85,bike_speed,21.076058431168832,1468.16038,2.20114
1773159411417336651,1773159411.4173365,18412,5,0x05,bike_speed,nan,1468.16038,2.20114
1773159411664807111,1773159411.664807,18412,5,0x05,bike_speed,20.084857663366336,1470.3615200000002,2.20114
1773159411912660874,1773159411.912661,18412,5,0x05,bike_speed,20.18478232835821,1472.56266,2.20114
1773159412160523650,1773159412.160524,18412,5,0x05,bike_speed,nan,1472.56266,2.20114
1773159412408222974,1773159412.408223,18412,133,0x85,bike_speed,20.03526542222222,1474.7638000000002,2.20114
1773159412655874356,1773159412.6558743,18412,133,0x85,bike_speed,nan,1474.7638000000002,2.20114
1773159412903564717,1773159412.9035647,18412,133,0x85,bike_speed,20.28570624,1476.96494,2.20114
1773159413646594151,1773159413.646594,18412,5,0x05,bike_speed,19.599716173913045,1481.36722,2.20114
1773159413894382658,1773159413.8943825,18412,5,0x05,bike_speed,nan,1481.36722,2.20114
1773159414142090975,1773159414.142091,18412,5,0x05,bike_speed,20.336547609022556,1483.56836,2.20114
1773159414389764710,1773159414.3897645,18412,133,0x85,bike_speed,20.13469601985112,1485.7695,2.20114
1773159414637936503,1773159414.6379364,18412,133,0x85,bike_speed,nan,1485.7695,2.20114
1773159414885396596,1773159414.8853965,18412,133,0x85,bike_speed,19.365829346062053,1487.97064,2.20114
1773159415133148393,1773159415.1331484,18412,133,0x85,bike_speed,19.2738301567696,1490.1717800000001,2.20114
1773159415381621975,1773159415.381622,18412,5,0x05,bike_speed,nan,1490.1717800000001,2.20114
1773159415628021377,1773159415.6280215,18412,5,0x05,bike_speed,19.137458716981133,1492.37292,2.20114
1773159415875977177,1773159415.8759773,18412,5,0x05,bike_speed,nan,1492.37292,2.20114
1773159416123528073,1773159416.1235282,18412,5,0x05,bike_speed,18.783061333333336,1494.5740600000001,2.20114
1773159416371456116,1773159416.371456,18412,133,0x85,bike_speed,nan,1494.5740600000001,2.20114
1773159416619182831,1773159416.6191828,18412,133,0x85,bike_speed,18.69650344700461,1496.7752,2.20114
1773159416867300165,1773159416.8673,18412,133,0x85,bike_speed,18.69650344700461,1498.9763400000002,2.20114
1773159417114888374,1773159417.1148884,18412,133,0x85,bike_speed,nan,1498.9763400000002,2.20114
1773159417362988042,1773159417.362988,18412,5,0x05,bike_speed,18.483559216400913,1501.17748,2.20114
1773159417610846606,1773159417.6108468,18412,5,0x05,bike_speed,nan,1501.17748,2.20114
1773159417859005568,1773159417.8590055,18412,5,0x05,bike_speed,18.69650344700461,1503.37862,2.20114
1773159418105830466,1773159418.1058304,18412,5,0x05,bike_speed,18.610739669724772,1505.57976,2.20114
1773159418353990948,1773159418.3539908,18412,133,0x85,bike_speed,nan,1505.57976,2.20114
1773159418601527318,1773159418.6015272,18412,133,0x85,bike_speed,18.826641522041765,1507.7809,2.20114
1773159418849137852,1773159418.849138,18412,133,0x85,bike_speed,nan,1507.7809,2.20114
1773159419097025571,1773159419.0970256,18412,133,0x85,bike_speed,18.610739669724772,1509.98204,2.20114
1773159419344576015,1773159419.344576,18412,5,0x05,bike_speed,nan,1509.98204,2.20114
1773159419592275621,1773159419.5922756,18412,5,0x05,bike_speed,18.870424409302327,1512.18318,2.20114
1773159419840011708,1773159419.8400118,18412,5,0x05,bike_speed,18.914411412587416,1514.3843200000001,2.20114
1773159420087584953,1773159420.087585,18412,5,0x05,bike_speed,nan,1514.3843200000001,2.20114
1773159420335650383,1773159420.3356502,18412,133,0x85,bike_speed,18.914411412587416,1516.58546,2.20114
1773159420583373470,1773159420.5833735,18412,133,0x85,bike_speed,nan,1516.58546,2.20114
1773159421326855266,1773159421.3268552,18412,5,0x05,bike_speed,18.980777768421053,1520.98774,2.20114
1773159421574605686,1773159421.5746055,18412,5,0x05,bike_speed,18.958603962616824,1523.1888800000002,2.20114
1773159421821886601,1773159421.8218868,18412,5,0x05,bike_speed,nan,1523.1888800000002,2.20114
1773159422069785114,1773159422.069785,18412,5,0x05,bike_speed,19.003003503512883,1525.39002,2.20114
1773159422316956033,1773159422.316956,18412,133,0x85,bike_speed,19.092429402352945,1527.5911600000002,2.20114
1773159422564576660,1773159422.5645769,18412,133,0x85,bike_speed,nan,1527.5911600000002,2.20114
1773159422812330951,1773159422.812331,18412,133,0x85,bike_speed,19.04761149295775,1529.7923,2.20114
1773159423060108467,1773159423.0601087,18412,133,0x85,bike_speed,nan,1529.7923,2.20114
1773159423308774528,1773159423.3087745,18412,1,0x01,bike_speed,19.22815757345972,1531.99344,2.20114
1773159423556545225,1773159423.5565453,18412,1,0x01,bike_speed,19.365829346062053,1534.19458,2.20114
1773159423804316367,1773159423.8043165,18412,1,0x01,bike_speed,nan,1534.19458,2.20114
1773159424051767799,1773159424.0517678,18412,1,0x01,bike_speed,19.31972022857143,1536.39572,2.20114
1773159424299245728,1773159424.2992458,18412,133,0x85,bike_speed,nan,1536.39572,2.20114
1773159424546982000,1773159424.5469818,18412,133,0x85,bike_speed,19.552487942168675,1538.59686,2.20114
1773159424794837751,1773159424.7948377,18412,133,0x85,bike_speed,19.599716173913045,1540.798,2.20114
1773159425042432104,1773159425.042432,18412,133,0x85,bike_speed,nan,1540.798,2.20114
1773159425290214449,1773159425.2902143,18412,5,0x05,bike_speed,19.69486042718447,1542.9991400000001,2.20114
1773159425538087348,1773159425.5380874,18412,5,0x05,bike_speed,19.647173113801454,1545.20028,2.20114
1773159425785757029,1773159425.7857568,18412,5,0x05,bike_speed,nan,1545.20028,2.20114
1773159426033604522,1773159426.0336046,18412,5,0x05,bike_speed,19.69486042718447,1547.4014200000001,2.20114
1773159426281136189,1773159426.281136,18412,133,0x85,bike_speed,nan,1547.4014200000001,2.20114
1773159426528951719,1773159426.528952,18412,133,0x85,bike_speed,19.887947294117648,1549.60256,2.20114
1773159426776790062,1773159426.77679,18412,133,0x85,bike_speed,19.790932917073174,1551.8037000000002,2.20114
1773159427024327453,1773159427.0243275,18412,133,0x85,bike_speed,nan,1551.8037000000002,2.20114
1773159427272376475,1773159427.2723765,18412,5,0x05,bike_speed,19.647173113801454,1554.00484,2.20114
1773159427519930938,1773159427.5199308,18412,5,0x05,bike_speed,nan,1554.00484,2.20114
1773159427767899629,1773159427.7678998,18412,5,0x05,bike_speed,19.599716173913045,1556.2059800000002,2.20114
1773159428015325300,1773159428.015325,18412,5,0x05,bike_speed,19.647173113801454,1558.40712,2.20114
1773159428262700767,1773159428.2627008,18412,133,0x85,bike_speed,nan,1558.40712,2.20114
1773159428510419317,1773159428.5104191,18412,133,0x85,bike_speed,19.552487942168675,1560.60826,2.20114
1773159428758192477,1773159428.7581923,18412,133,0x85,bike_speed,19.647173113801454,1562.8094,2.20114
1773159429253405675,1773159429.2534058,18412,5,0x05,bike_speed,nan,1562.8094,2.20114
1773159429501730874,1773159429.501731,18412,5,0x05,bike_speed,19.790932917073174,1565.01054,2.20114
1773159429749327835,1773159429.749328,18412,5,0x05,bike_speed,19.69486042718447,1567.2116800000001,2.20114
1773159429997159067,1773159429.9971592,18412,5,0x05,bike_speed,19.69486042718447,1569.41282,2.20114
1773159430245151366,1773159430.2451515,18412,133,0x85,bike_speed,nan,1569.41282,2.20114
1773159430492826287,1773159430.4928265,18412,133,0x85,bike_speed,19.887947294117648,1571.6139600000001,2.20114
1773159430740641945,1773159430.740642,18412,133,0x85,bike_speed,nan,1571.6139600000001,2.20114
1773159430988130815,1773159430.9881308,18412,133,0x85,bike_speed,19.69486042718447,1573.8151,2.20114
1773159431236000581,1773159431.2360005,18412,5,0x05,bike_speed,19.458711021582737,1576.0162400000002,2.20114
1773159431483798479,1773159431.4837985,18412,5,0x05,bike_speed,nan,1576.0162400000002,2.20114
1773159431731682097,1773159431.731682,18412,5,0x05,bike_speed,19.74277979562044,1578.21738,2.20114
1773159431979233928,1773159431.979234,18412,5,0x05,bike_speed,19.458711021582737,1580.4185200000002,2.20114
1773159432226878940,1773159432.226879,18412,133,0x85,bike_speed,nan,1580.4185200000002,2.20114
1773159432474601265,1773159432.4746013,18412,133,0x85,bike_speed,19.839321506112473,1582.61966,2.20114
1773159432970293243,1773159432.9702933,18412,133,0x85,bike_speed,20.18478232835821,1584.8208,2.20114
1773159433465501731,1773159433.4655018,18412,5,0x05,bike_speed,19.985917477832515,1587.02194,2.20114
1773159433713295943,1773159433.713296,18412,5,0x05,bike_speed,19.887947294117648,1589.22308,2.20114
1773159433961202300,1773159433.9612021,18412,5,0x05,bike_speed,19.2738301567696,1591.42422,2.20114
1773159434208994897,1773159434.2089949,18412,133,0x85,bike_speed,nan,1591.42422,2.20114
1773159434456118183,1773159434.4561183,18412,133,0x85,bike_speed,18.35810519457014,1593.62536,2.20114
1773159434951347653,1773159434.9513478,18412,133,0x85,bike_speed,17.60148046854664,1595.8265000000001,2.20114
1773159435199179562,1773159435.1991794,18412,5,0x05,bike_speed,nan,1595.8265000000001,2.20114
1773159435447876488,1773159435.4478767,18412,5,0x05,bike_speed,16.26108716633267,1598.02764,2.20114
1773159435942756651,1773159435.9427567,18412,5,0x05,bike_speed,15.574438571976968,1600.2287800000001,2.20114
1773159436437990761,1773159436.4379907,18412,133,0x85,bike_speed,nan,1600.2287800000001,2.20114
1773159436685826247,1773159436.6858263,18412,133,0x85,bike_speed,14.971000915129153,1602.42992,2.20114
1773159436933737639,1773159436.9337378,18412,133,0x85,bike_speed,nan,1602.42992,2.20114
1773159437181490584,1773159437.1814907,18412,5,0x05,bike_speed,14.23558332631579,1604.6310600000002,2.20114
1773159437429300830,1773159437.4293008,18412,5,0x05,bike_speed,nan,1604.6310600000002,2.20114
1773159437924746418,1773159437.9247465,18412,5,0x05,bike_speed,13.523804160000001,1606.8322,2.20114
1773159438173098956,1773159438.173099,18412,133,0x85,bike_speed,nan,1606.8322,2.20114
1773159438420320013,1773159438.42032,18412,133,0x85,bike_speed,13.215443804560262,1609.0333400000002,2.20114
1773159438668291309,1773159438.6682913,18412,133,0x85,bike_speed,nan,1609.0333400000002,2.20114
1773159438915921928,1773159438.915922,18412,133,0x85,bike_speed,13.129906951456313,1611.23448,2.20114
1773159439163736795,1773159439.1637368,18412,5,0x05,bike_speed,nan,1611.23448,2.20114
1773159439411277360,1773159439.4112773,18412,5,0x05,bike_speed,nan,1611.23448,2.20114
1773159439659151139,1773159439.659151,18412,5,0x05,bike_speed,12.619412902021773,1613.43562,2.20114
1773159439906777091,1773159439.9067771,18412,5,0x05,bike_speed,nan,1613.43562,2.20114
1773159440154329907,1773159440.1543298,18412,130,0x82,bike_speed,12.839054582278482,1615.63676,2.20114
1773159440401524148,1773159440.4015243,18412,130,0x82,bike_speed,nan,1615.63676,2.20114
1773159440649319076,1773159440.6493192,18412,130,0x82,bike_speed,13.193955278048781,1617.8379,2.20114
1773159440896982507,1773159440.8969824,18412,130,0x82,bike_speed,nan,1617.8379,2.20114
1773159441144655282,1773159441.1446555,18412,5,0x05,bike_speed,nan,1617.8379,2.20114
1773159441392971120,1773159441.392971,18412,5,0x05,bike_speed,13.302102452459017,1620.03904,2.20114
1773159441640920172,1773159441.6409202,18412,5,0x05,bike_speed,nan,1620.03904,2.20114
1773159442136476239,1773159442.1364763,18412,133,0x85,bike_speed,12.738277073783362,1622.24018,2.20114
1773159442384299793,1773159442.3842998,18412,133,0x85,bike_speed,nan,1622.24018,2.20114
1773159442631917556,1773159442.6319175,18412,133,0x85,bike_speed,12.920832,1624.4413200000001,2.20114
1773159442879482840,1773159442.879483,18412,133,0x85,bike_speed,nan,1624.4413200000001,2.20114
1773159443127139926,1773159443.1271398,18412,5,0x05,bike_speed,12.056883352154532,1626.64246,2.20114
1773159443622826197,1773159443.6228263,18412,5,0x05,bike_speed,nan,1626.64246,2.20114
1773159444118214058,1773159444.1182141,18412,133,0x85,bike_speed,11.542364859174965,1628.8436000000002,2.20114
1773159444365949908,1773159444.3659499,18412,133,0x85,bike_speed,nan,1628.8436000000002,2.20114
1773159444613677481,1773159444.6136775,18412,133,0x85,bike_speed,12.220304963855423,1631.04474,2.20114
1773159444861564456,1773159444.8615644,18412,133,0x85,bike_speed,nan,1631.04474,2.20114
1773159445108881084,1773159445.1088812,18412,5,0x05,bike_speed,12.718311122257054,1633.2458800000002,2.20114
1773159445356930350,1773159445.3569303,18412,5,0x05,bike_speed,nan,1633.2458800000002,2.20114
1773159445604498407,1773159445.6044984,18412,5,0x05,bike_speed,nan,1633.2458800000002,2.20114
1773159445852199905,1773159445.8522,18412,5,0x05,bike_speed,12.81877171563981,1635.44702,2.20114
1773159446100105774,1773159446.1001058,18412,133,0x85,bike_speed,nan,1635.44702,2.20114
1773159446347797622,1773159446.3477974,18412,133,0x85,bike_speed,11.575296,1637.64816,2.20114
1773159446595865738,1773159446.595866,18412,133,0x85,bike_speed,nan,1637.64816,2.20114
1773159446843098469,1773159446.8430984,18412,133,0x85,bike_speed,nan,1637.64816,2.20114
1773159447090775250,1773159447.0907753,18412,5,0x05,bike_speed,nan,1637.64816,2.20114
1773159447338423153,1773159447.338423,18412,5,0x05,bike_speed,9.883413515225335,1639.8493,2.20114
1773159447585946356,1773159447.5859463,18412,5,0x05,bike_speed,nan,1639.8493,2.20114
1773159447833485985,1773159447.833486,18412,5,0x05,bike_speed,nan,1639.8493,2.20114
1773159448081352128,1773159448.0813522,18412,133,0x85,bike_speed,nan,1639.8493,2.20114
1773159448329053788,1773159448.3290536,18412,133,0x85,bike_speed,8.706311690987125,1642.05044,2.20114
1773159448577372023,1773159448.5773718,18412,133,0x85,bike_speed,nan,1642.05044,2.20114
1773159448825307417,1773159448.8253074,18412,133,0x85,bike_speed,nan,1642.05044,2.20114
1773159449073089394,1773159449.0730894,18412,5,0x05,bike_speed,nan,1642.05044,2.20114
1773159449320521670,1773159449.3205218,18412,5,0x05,bike_speed,8.221157544072948,1644.25158,2.20114
1773159449568459137,1773159449.5684593,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159449816038520,1773159449.8160384,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159450063744552,1773159450.0637445,18412,133,0x85,bike_speed,nan,1644.25158,2.20114
1773159450311664147,1773159450.311664,18412,133,0x85,bike_speed,nan,1644.25158,2.20114
1773159450559458041,1773159450.559458,18412,133,0x85,bike_speed,nan,1644.25158,2.20114
1773159450807072903,1773159450.807073,18412,133,0x85,bike_speed,nan,1644.25158,2.20114
1773159451302592288,1773159451.3025923,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159451550514899,1773159451.550515,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159451797925616,1773159451.7979257,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159452045453259,1773159452.0454533,18412,133,0x85,bike_speed,nan,1644.25158,2.20114
1773159452293254038,1773159452.2932541,18412,133,0x85,bike_speed,nan,1644.25158,2.20114
1773159452540970320,1773159452.5409703,18412,133,0x85,bike_speed,nan,1644.25158,2.20114
1773159452789029407,1773159452.7890294,18412,133,0x85,bike_speed,nan,1644.25158,2.20114
1773159453036647063,1773159453.036647,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159453531952811,1773159453.5319529,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159453779844604,1773159453.7798445,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159454027212857,1773159454.0272129,18412,133,0x85,bike_speed,nan,1644.25158,2.20114
1773159454274786027,1773159454.274786,18412,133,0x85,bike_speed,nan,1644.25158,2.20114
1773159454770237156,1773159454.7702372,18412,133,0x85,bike_speed,nan,1644.25158,2.20114
1773159455017995840,1773159455.0179958,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159455266090124,1773159455.2660902,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159455514105243,1773159455.5141053,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159455762174657,1773159455.7621746,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159456009551775,1773159456.0095518,18412,133,0x85,bike_speed,nan,1644.25158,2.20114
1773159456752417398,1773159456.7524173,18412,133,0x85,bike_speed,nan,1644.25158,2.20114
1773159457000407349,1773159457.0004072,18412,3,0x03,bike_speed,nan,1644.25158,2.20114
1773159457495779762,1773159457.4957798,18412,3,0x03,bike_speed,nan,1644.25158,2.20114
1773159457991179490,1773159457.9911795,18412,133,0x85,bike_speed,nan,1644.25158,2.20114
1773159458734983684,1773159458.7349837,18412,133,0x85,bike_speed,nan,1644.25158,2.20114
1773159459229960026,1773159459.22996,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159459477542925,1773159459.4775429,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159459725520832,1773159459.7255208,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159459973240543,1773159459.9732406,18412,133,0x85,bike_speed,nan,1644.25158,2.20114
1773159460221138022,1773159460.221138,18412,133,0x85,bike_speed,nan,1644.25158,2.20114
1773159460715879327,1773159460.7158794,18412,133,0x85,bike_speed,nan,1644.25158,2.20114
1773159460963447483,1773159460.9634476,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159461211226499,1773159461.2112267,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159461459033295,1773159461.4590333,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159461707399354,1773159461.7073994,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159461955397422,1773159461.9553974,18412,133,0x85,bike_speed,nan,1644.25158,2.20114
1773159462203094215,1773159462.2030942,18412,133,0x85,bike_speed,nan,1644.25158,2.20114
1773159462450740420,1773159462.4507406,18412,133,0x85,bike_speed,nan,1644.25158,2.20114
1773159462698084614,1773159462.6980846,18412,133,0x85,bike_speed,nan,1644.25158,2.20114
1773159462945719282,1773159462.9457192,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159463193656566,1773159463.1936567,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159463441211456,1773159463.4412115,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159463936880998,1773159463.9368808,18412,133,0x85,bike_speed,nan,1644.25158,2.20114
1773159464432394813,1773159464.4323947,18412,133,0x85,bike_speed,nan,1644.25158,2.20114
1773159464927980927,1773159464.927981,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159465175917000,1773159465.1759171,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159465671390759,1773159465.6713908,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159466166818807,1773159466.1668189,18412,133,0x85,bike_speed,nan,1644.25158,2.20114
1773159466661894201,1773159466.661894,18412,133,0x85,bike_speed,nan,1644.25158,2.20114
1773159466909549024,1773159466.909549,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159467156993381,1773159467.1569934,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159467404564296,1773159467.4045641,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159467652368965,1773159467.6523688,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159467900662991,1773159467.9006631,18412,133,0x85,bike_speed,nan,1644.25158,2.20114
1773159468148345579,1773159468.1483457,18412,133,0x85,bike_speed,nan,1644.25158,2.20114
1773159468395977341,1773159468.3959773,18412,133,0x85,bike_speed,nan,1644.25158,2.20114
1773159468643781988,1773159468.643782,18412,133,0x85,bike_speed,nan,1644.25158,2.20114
1773159468891607560,1773159468.8916075,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159469386930923,1773159469.386931,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159470130320993,1773159470.1303208,18412,133,0x85,bike_speed,nan,1644.25158,2.20114
1773159470378063135,1773159470.3780632,18412,133,0x85,bike_speed,nan,1644.25158,2.20114
1773159470625932422,1773159470.6259325,18412,133,0x85,bike_speed,nan,1644.25158,2.20114
1773159470873444071,1773159470.873444,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159471121313088,1773159471.121313,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159471864927014,1773159471.864927,18412,133,0x85,bike_speed,nan,1644.25158,2.20114
1773159472360022084,1773159472.360022,18412,133,0x85,bike_speed,nan,1644.25158,2.20114
1773159472855459062,1773159472.855459,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159473350320260,1773159473.3503203,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159473846288717,1773159473.8462887,18412,132,0x84,bike_speed,nan,1644.25158,2.20114
1773159474094025800,1773159474.0940256,18412,132,0x84,bike_speed,nan,1644.25158,2.20114
1773159474341860817,1773159474.3418608,18412,132,0x84,bike_speed,nan,1644.25158,2.20114
1773159474589857884,1773159474.5898578,18412,132,0x84,bike_speed,nan,1644.25158,2.20114
1773159474837324150,1773159474.8373241,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159475084984195,1773159475.0849843,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159475332790116,1773159475.33279,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159475580555982,1773159475.580556,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159475828385069,1773159475.828385,18412,133,0x85,bike_speed,nan,1644.25158,2.20114
1773159476076124755,1773159476.0761247,18412,133,0x85,bike_speed,nan,1644.25158,2.20114
1773159476323836953,1773159476.323837,18412,133,0x85,bike_speed,nan,1644.25158,2.20114
1773159476571402247,1773159476.5714023,18412,133,0x85,bike_speed,nan,1644.25158,2.20114
1773159476819152055,1773159476.819152,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159477314706892,1773159477.314707,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159477562562675,1773159477.5625625,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159477810341312,1773159477.8103414,18412,133,0x85,bike_speed,nan,1644.25158,2.20114
1773159478801144175,1773159478.8011441,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159479048756223,1773159479.0487561,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159479791465961,1773159479.791466,18412,133,0x85,bike_speed,nan,1644.25158,2.20114
1773159480039176151,1773159480.0391762,18412,133,0x85,bike_speed,nan,1644.25158,2.20114
1773159480534564426,1773159480.5345643,18412,133,0x85,bike_speed,nan,1644.25158,2.20114
1773159480782364829,1773159480.7823648,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159481030820236,1773159481.0308204,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159481526110747,1773159481.5261106,18412,5,0x05,bike_speed,nan,1644.25158,2.20114
1773159481774087754,1773159481.7740877,18412,133,0x85,bike_speed,nan,1646.45272,2.20114
1773159482021835415,1773159482.0218356,18412,133,0x85,bike_speed,nan,1646.45272,2.20114
1773159482269306041,1773159482.2693062,18412,133,0x85,bike_speed,nan,1646.45272,2.20114
1773159482765031256,1773159482.765031,18412,5,0x05,bike_speed,nan,1646.45272,2.20114
1773159483012471810,1773159483.012472,18412,5,0x05,bike_speed,nan,1646.45272,2.20114
1773159483260413513,1773159483.2604134,18412,5,0x05,bike_speed,5.151925394285715,1648.6538600000001,2.20114
1773159483507964467,1773159483.5079644,18412,5,0x05,bike_speed,nan,1648.6538600000001,2.20114
1773159483755689065,1773159483.755689,18412,133,0x85,bike_speed,nan,1648.6538600000001,2.20114
1773159484251485266,1773159484.251485,18412,133,0x85,bike_speed,6.4399067428571435,1650.855,2.20114
1773159484499105214,1773159484.4991052,18412,133,0x85,bike_speed,nan,1650.855,2.20114
1773159484746569185,1773159484.7465692,18412,5,0x05,bike_speed,nan,1650.855,2.20114
1773159484994378369,1773159484.9943786,18412,5,0x05,bike_speed,nan,1650.855,2.20114
1773159485242017350,1773159485.2420173,18412,5,0x05,bike_speed,7.534152735376045,1653.0561400000001,2.20114
1773159485489808327,1773159485.4898083,18412,5,0x05,bike_speed,nan,1653.0561400000001,2.20114
1773159485737336033,1773159485.7373362,18412,133,0x85,bike_speed,nan,1653.0561400000001,2.20114
1773159486232530177,1773159486.23253,18412,133,0x85,bike_speed,8.586542323809525,1655.25728,2.20114
1773159486480385611,1773159486.4803855,18412,133,0x85,bike_speed,nan,1655.25728,2.20114
1773159486728298544,1773159486.7282984,18412,5,0x05,bike_speed,nan,1655.25728,2.20114
1773159486976479989,1773159486.97648,18412,5,0x05,bike_speed,9.066237425698326,1657.4584200000002,2.20114
1773159487224071924,1773159487.224072,18412,5,0x05,bike_speed,nan,1657.4584200000002,2.20114
1773159487471734952,1773159487.471735,18412,5,0x05,bike_speed,nan,1657.4584200000002,2.20114
1773159487719479311,1773159487.7194793,18412,133,0x85,bike_speed,nan,1657.4584200000002,2.20114
1773159487967362945,1773159487.967363,18412,133,0x85,bike_speed,9.706079540669858,1659.65956,2.20114
1773159488214980967,1773159488.2149808,18412,133,0x85,bike_speed,nan,1659.65956,2.20114
1773159488462871430,1773159488.4628716,18412,133,0x85,bike_speed,nan,1659.65956,2.20114
1773159488710450641,1773159488.7104506,18412,5,0x05,bike_speed,10.42966901799486,1661.8607000000002,2.20114
1773159489206111969,1773159489.206112,18412,5,0x05,bike_speed,nan,1661.8607000000002,2.20114
1773159489454275217,1773159489.4542754,18412,5,0x05,bike_speed,10.761647872679045,1664.06184,2.20114
1773159489701297919,1773159489.701298,18412,133,0x85,bike_speed,nan,1664.06184,2.20114
1773159489948952124,1773159489.948952,18412,133,0x85,bike_speed,11.176697652892564,1666.26298,2.20114
1773159490444529349,1773159490.4445293,18412,133,0x85,bike_speed,nan,1666.26298,2.20114
1773159490692313417,1773159490.6923134,18412,1,0x01,bike_speed,11.00988127001357,1668.46412,2.20114
1773159490940093411,1773159490.9400935,18412,1,0x01,bike_speed,nan,1668.46412,2.20114
1773159491187915414,1773159491.1879156,18412,1,0x01,bike_speed,nan,1668.46412,2.20114
1773159491435726607,1773159491.4357266,18412,1,0x01,bike_speed,11.348646847552448,1670.66526,2.20114
1773159491682893296,1773159491.6828933,18412,133,0x85,bike_speed,nan,1670.66526,2.20114
1773159491930526086,1773159491.9305263,18412,133,0x85,bike_speed,nan,1670.66526,2.20114
1773159492178240328,1773159492.1782403,18412,133,0x85,bike_speed,11.412492962025317,1672.8664,2.20114
1773159492426015313,1773159492.4260151,18412,133,0x85,bike_speed,nan,1672.8664,2.20114
1773159492921403528,1773159492.9214036,18412,5,0x05,bike_speed,11.380480359046283,1675.06754,2.20114
1773159493169514071,1773159493.169514,18412,5,0x05,bike_speed,nan,1675.06754,2.20114
1773159493417192276,1773159493.4171922,18412,5,0x05,bike_speed,nan,1675.06754,2.20114
